HID,Folds,BIO08_Mean,TXX_IDW1N10,BIO02_Mean,TN90P_IDW1N10,ID_IDW1N10,BIO14_Mean,BIO18_Mean,CWD_IDW1N10,RX1DAY_IDW1N10,WSDI_IDW1N10,PA
60542,5,24.9450523,44.475766,15.7666147,10.655971,0.0,0.0,1.427972,5.924258,20.569316,6.076587,0
60543,5,24.9393217,44.73202,16.5251748,10.643426,0.0,0.0,0.864444,5.557837,19.957739,6.309777,0
60544,5,23.9332487,44.74706,16.1936191,10.668196,0.0,0.0,1.527363,5.178809,18.246564,7.001447,0
60545,5,16.2854677,44.726541,15.197340800000001,10.712293,0.0,0.0,0.992246,4.844337,16.871267,7.47724,0
60546,5,13.196028100000001,44.156984,14.601597799999999,10.802926,0.002847,0.0,1.0,4.41249,15.66974,8.038863,0
60547,5,13.184737799999999,43.707992,14.183238800000002,10.932234,0.00358,0.0,0.002944,4.054248,14.869513,7.993411,0
60548,5,12.6806738,43.814647,14.1336243,11.088319,0.002929,0.0,0.0,3.865535,14.313006,7.739757,0
60549,5,15.267383200000001,44.444756,14.3001013,11.336737,0.0,0.0,0.004065,3.722366,13.556968,7.357333,0
60550,5,16.114760999999998,44.757117,14.463953799999999,11.553311,0.001297,0.0,0.0,3.61659,12.234537,7.545712,0
60551,5,13.772724700000001,44.855733,14.5269783,11.728688,0.007723,0.0,0.0,3.687844,11.318486,7.942875,0
60552,5,11.4085195,44.733713,14.5327261,11.837796,0.032116,0.0,0.0,4.04627,11.719781,8.304358,0
60553,5,9.4276295,44.384441,14.4735318,11.846884,0.065749,0.0,0.0,4.55264,12.745551,8.476203,0
60554,5,6.4756347000000005,43.065399,12.7940991,11.806556,0.072648,0.0,0.031212,5.430706,15.279274,8.775517,0
60555,5,7.4753272,41.834215,15.165089599999998,11.733114,0.065131,0.0,0.0,6.125426,17.805643,8.785026,0
60556,5,3.8481352,41.01719,10.5726292,11.809371,0.031511,0.346613,3.456921,6.672568,20.926378,9.211718,0
60557,5,10.1282374,39.870701,9.1160919,11.852341,0.023842,1.29706,21.878475,6.965515,23.020277,9.25991,0
60560,5,5.8832261,40.917541,11.2097762,11.724559,2.628681,6.822072,39.404272,8.447646,33.077626,10.665617,0
60561,5,7.6530418,38.940169,12.1601313,11.680576,10.240368,5.477649,44.064505,9.71606,30.147856,11.054487,0
60562,5,8.199015900000001,38.191695,12.370401,11.521837,13.077409,4.669934,44.918292,10.711609,26.546827,10.339226,0
60563,4,4.5461329,38.204519,11.6807332,11.491996,12.027706,6.54842,52.566326,11.791828,26.801188,9.518697,0
60564,4,12.3465612,37.98483,12.1190121,11.548855,11.005733,13.123005,70.173652,12.586472,27.39302,8.62793,0
60565,4,8.7181722,37.180917,10.5954914,11.829798,6.880163,28.803417,121.627478,12.677607,28.425228,7.108662,0
60566,4,4.3653592,33.391848,9.6665968,12.192789,1.857136,46.084143,159.484429,11.326169,27.352711,6.012883,0
60621,5,26.046286099999996,43.589842,14.7363584,10.669263,0.0,0.0,2.872554,6.801477,23.16928,6.446744,0
60622,5,25.7180247,44.180144,15.484446600000002,10.657559,0.0,0.0,1.677368,6.08298,21.421803,6.25429,0
60623,5,26.174737099999998,44.661915,16.205997,10.652712,0.0,0.0,1.0,5.709313,20.303402,6.250124,0
60624,5,25.4557477,44.742821,16.5752844,10.667046,0.0,0.0,1.017442,5.321455,18.829754,6.830722,0
60625,5,21.4375642,44.613784,15.8658196,10.685157,0.0,0.029871,2.036291,4.970569,17.366703,7.192925,0
60626,5,13.7154626,44.251273,15.0760228,10.804253,0.002629,0.0,1.001487,4.609605,15.948356,7.584425,0
60627,5,12.9952802,43.754304,14.4920908,10.922792,0.004229,0.0,0.679401,4.203362,15.02609,7.97964,0
60628,5,12.7707891,43.676125,14.153955999999999,11.044976,0.003952,0.0,0.0,3.86965,14.284952,7.8386,0
60629,5,12.325434099999999,44.158732,14.0808444,11.234566,0.002155,0.0,0.104255,3.775438,13.966856,7.070467,0
60630,5,16.9540202,44.591117,14.1256621,11.414049,0.0,0.0,0.044492,3.719957,13.307863,7.415243,0
60631,5,16.446170000000002,44.789329,14.1961644,11.606284,0.007982,0.0,0.0,3.722634,12.440451,7.738022,0
60632,5,11.973970099999999,44.781518,14.1831612,11.785049,0.029458,0.0,0.0,3.872077,11.558248,8.116357,0
60633,5,9.5638641,44.451641,14.1741141,11.924156,0.044219,0.0,0.0,4.236035,11.973985,8.651209,0
60634,5,8.1024405,44.088808,14.002105,11.822928,0.111128,0.0,0.0,4.785347,13.01225,8.553997,0
60635,5,8.023402,42.879982,14.9601001,11.762853,0.123359,0.0,0.0,5.570724,15.532779,8.586737,0
60636,5,4.085265,41.856235,12.390740300000001,11.766704,0.072738,0.013183,0.612389,6.308913,18.646009,8.976216,0
60637,5,8.9338613,40.932602,10.188286999999999,11.821973,0.04649,0.301143,9.234808,6.758076,21.349162,9.234877,0
60638,5,8.849598,41.269234,10.0679602,11.80894,0.046737,2.294745,23.292754,7.095983,24.082667,9.667399,0
60640,5,10.3223883,40.198755,11.355291900000001,11.771593,2.285298,7.549872,33.831708,8.236483,31.474723,10.614577,0
60641,5,4.4368976,39.079032,11.5939906,11.684864,9.059447,7.511197,52.223869,9.479375,31.411823,10.963211,0
60642,5,8.4581431,38.261274,12.3731713,11.602289,13.315959,5.342422,47.881435,10.552356,29.385327,10.697888,0
60643,4,8.6813271,37.875127,12.4252198,11.481037,15.182934,5.796503,51.054888,11.525205,26.583005,9.899945,0
60644,4,9.569215199999999,38.092644,12.3433358,11.476763,12.562134,9.388989,61.398725,12.640585,26.95811,8.891686,0
60645,4,12.5171047,37.652385,10.7447882,11.781238,7.970307,19.748537,100.270392,12.712241,27.671964,7.49518,0
60646,4,10.8186883,35.2916,9.7849978,11.997655,4.19911,37.100653,148.001298,11.782999,26.953907,6.60862,0
60702,5,25.9503274,43.044512,14.608861300000001,10.662732,0.0,0.000307,4.726765,6.873565,23.395858,6.695756,0
60703,5,25.5660083,43.769319,15.232599400000002,10.640512,0.0,0.000305,2.23314,6.456779,23.139152,6.605462,0
60704,5,25.5412017,44.226744,15.8974627,10.660642,0.0,0.0,1.243421,5.902798,21.449317,6.57744,0
60705,5,26.1548716,44.632818,16.407548,10.668704,0.0,0.0,1.0,5.41211,19.656133,6.608283,0
60706,5,23.850537600000003,44.627996,16.2645103,10.685444,0.0,0.0,1.195453,5.121053,18.141139,7.020446,0
60707,5,18.0448618,44.445947,15.5868984,10.659282,0.00083,0.03431,1.593703,4.846607,16.45715,7.334763,0
60708,5,13.1489295,43.897596,14.87328,10.887661,0.006436,0.0,0.936159,4.453204,15.198948,7.653757,0
60709,5,12.8202797,43.727826,14.348687899999998,10.968869,0.011044,0.0,0.0,4.101262,14.557018,7.470617,0
60710,5,12.5541699,43.938896,14.036073300000002,11.143272,0.004665,0.0,0.402853,3.831153,14.226039,7.382817,0
60711,5,15.540021300000001,44.375919,13.887063800000002,11.305136,0.002317,0.0,0.784192,3.756273,13.803453,7.146843,0
60712,5,17.2232371,44.769411,13.8800308,11.552459,0.004515,0.0,0.024753,3.734342,13.188021,7.535266,0
60713,5,12.7025617,44.876653,13.8544989,11.674731,0.014659,0.0,0.0,3.75186,12.108519,7.831705,0
60714,5,10.6377015,44.642665,13.661757099999999,11.823498,0.047436,0.0,0.0,3.979307,11.68368,8.286532,0
60715,5,9.0767004,44.265703,14.179151999999998,11.845038,0.101853,0.0,0.0,4.478298,12.367021,8.474184,0
60716,5,8.8039115,43.820533,14.722418600000001,11.789684,0.13833,0.0,0.0,5.013789,13.538792,8.497328,0
60717,5,8.414000900000001,43.336007,14.483769,11.736063,0.15604,0.0,0.0,5.615085,15.515697,8.603277,0
60718,5,5.9781593,41.396761,12.437981,11.81336,0.073671,0.0,0.412729,6.415299,19.289366,9.074911,0
60719,5,8.1512365,41.614656,12.3653475,11.798176,0.043955,0.250787,5.809349,6.933785,22.776788,9.551764,0
60720,5,8.0422586,42.073647,10.1372934,11.796009,0.106788,3.131799,26.431001,7.303555,26.199228,10.097027,0
60722,5,6.7978683,40.501246,11.9964977,11.731439,4.900901,9.293848,40.277582,8.710363,32.642501,11.144045,0
60723,4,8.7034074,38.612578,12.5078438,11.690009,12.100269,5.553611,45.764329,10.024163,32.121272,11.167133,0
60724,4,8.6988093,37.74451,12.829730900000001,11.561214,17.242517,5.998868,51.725324,11.333867,27.725064,10.389471,0
60725,4,3.7505066,37.893671,12.5339733,11.495832,15.052664,7.64625,57.773103,12.388427,26.629469,9.089439,0
60726,4,14.189577199999999,37.690274,11.750053,11.642404,9.93193,13.659374,76.538653,12.525358,26.964623,7.997361,0
60727,4,11.7571942,36.59093,9.8059444,11.869754,6.221426,28.702499,127.20467,12.316709,27.122905,6.954884,0
60783,5,25.6153329,42.453351,14.641353,10.677979,0.0,0.334452,6.19719,7.98838,25.283105,6.747781,0
60784,5,26.0346671,43.334878,15.031183899999998,10.647928,0.0,0.0,2.756532,6.719131,23.602491,6.638877,0
60785,5,25.1357866,43.892485,15.633706100000001,10.629926,0.0,0.000305,2.024219,6.087047,22.540879,6.611191,0
60786,5,25.854308300000003,44.250584,16.1312695,10.670826,0.0,0.0,1.0,5.45071,20.725916,6.661198,0
60787,5,25.0471196,44.469926,16.3354293,10.674541,0.0,0.0,1.0,5.237095,19.307301,6.916657,0
60788,5,22.3707919,44.552377,15.936178100000001,10.74661,0.0,0.0,1.083963,4.983573,17.597894,7.087051,0
60789,5,12.868433300000001,44.064334,15.2942788,10.852011,0.006309,0.0,0.997036,4.598617,15.824057,7.400869,0
60790,5,12.9516915,43.80079,14.6446641,10.936506,0.010269,0.0,0.117068,4.277302,14.895548,7.48725,0
60791,5,12.2693399,43.761104,14.179207199999999,11.0834,0.013827,0.0,0.393661,3.937849,14.355342,7.108708,0
60792,5,12.4898694,44.312535,13.816342,11.247485,0.003645,0.0,1.0,3.744392,14.063687,6.953801,0
60793,5,16.878378599999998,44.672546,13.620892799999998,11.46533,0.001292,0.0,0.968038,3.730942,13.502164,7.325198,0
60794,5,13.949452099999998,44.830545,13.5917767,11.617098,0.012897,0.0,0.042371,3.781441,12.610831,7.727169,0
60795,5,10.8699416,44.680582,13.277602400000001,11.73363,0.043942,0.0,0.0,3.896517,12.040501,8.120858,0
60796,5,10.4644631,44.437203,13.682944299999999,11.86033,0.088529,0.0,0.0,4.133948,11.987881,8.457277,0
60797,5,9.1413736,43.967255,14.7776219,11.833514,0.134977,0.0,0.0,4.753246,13.043041,8.48541,0
60798,5,9.8274474,43.004737,14.6140007,11.719132,0.218571,0.0,0.0,5.448967,14.388586,8.257759,0
60799,5,7.4105856,43.463844,13.6090324,11.761955,0.138485,0.0,0.005483,5.788208,16.277749,8.996367,0
60800,5,7.123923100000001,43.637596,13.4285078,11.781167,0.107068,0.0,1.372381,6.313118,19.246174,9.556941,0
60801,5,6.9171885,42.43443,12.5948168,11.803504,0.090008,0.082628,6.298783,7.041437,23.723124,10.037345,0
60802,5,8.2560149,42.498928,10.0665788,11.771487,0.726678,3.427571,27.674992,7.551267,27.719152,10.341427,0
60803,5,9.688888500000001,41.969795,11.5393889,11.750641,2.877018,11.414442,47.955656,8.313248,31.731477,11.322351,0
60804,4,3.7056831000000003,39.55297,12.3244814,11.702087,11.027538,7.193593,46.396659,9.671379,33.238102,11.4528,0
60805,4,7.8924884,38.235097,13.2981873,11.598319,15.408036,6.659474,55.751727,10.797369,29.677859,10.62961,0
60806,4,7.868177300000001,37.715299,12.9371499,11.511353,16.65833,6.92895,54.437281,11.792834,27.380973,9.78886,0
60807,4,10.425117,37.726668,12.445390999999999,11.50016,13.438485,9.823312,70.72783,12.613166,25.982964,8.153483,0
60808,4,11.6566869,37.108406,10.122499999999999,11.736281,7.310775,20.95196,103.679641,12.411446,26.895379,6.880292,0
60809,4,9.3964143,33.983317,8.6583469,12.102922,2.152324,38.643399,148.583047,11.266121,25.550823,5.918333,0
60863,5,25.0866973,42.01984,14.7932704,10.625843,0.0,0.85295,7.876402,8.114225,26.395255,6.742926,0
60864,5,25.944673,42.93465,14.9533445,10.62567,0.0,0.0,4.102947,6.811651,24.613442,6.676901,0
60865,5,25.5391828,43.640416,15.397426,10.64061,0.0,0.000305,2.17808,6.384974,23.301884,6.569531,0
60866,5,25.5281806,44.087122,15.8741476,10.651478,0.0,0.0,1.011843,5.559858,21.24804,6.675174,0
60867,5,25.0870526,44.341718,16.1997785,10.679995,0.0,0.0,1.0,5.275586,19.634442,6.820553,0
60868,5,23.488351599999998,44.409579,16.112347800000002,10.748395,0.0,0.0,1.0,4.961181,18.244771,6.849514,0
60869,5,14.674744100000002,44.218559,15.5841259,10.821635,0.00238,0.0,0.793136,4.680333,16.632449,7.174934,0
60870,5,13.4086771,43.911275,14.9624981,10.931865,0.007845,0.0,0.078091,4.381108,15.069593,7.439519,0
60871,5,12.503646,43.471577,14.416882699999999,11.032456,0.02262,0.0,0.013523,4.004517,14.276493,7.260134,0
60872,5,12.0922152,44.084498,13.925167300000002,11.138221,0.009803,0.0,1.0,3.846101,14.399264,6.857616,0
60873,5,14.396801700000001,44.588662,13.5142287,11.345197,0.004208,0.0,1.0,3.756365,14.177502,6.784822,0
60874,5,16.3327439,44.784578,13.368823299999999,11.545119,0.011444,0.0,0.923315,3.750978,13.324694,7.410044,0
60875,5,11.148383800000001,44.903929,13.220510899999999,11.636576,0.021501,0.0,0.113432,3.822863,12.205062,7.827579,0
60876,5,10.2125384,44.599818,12.7987639,11.785429,0.072316,0.0,0.0,3.918417,12.177144,8.494016,0
60877,5,10.102319699999999,44.115965,14.404848300000001,11.83376,0.136945,0.0,0.0,4.419532,12.475953,8.337673,0
60878,5,10.0988538,43.696758,14.8597772,11.80043,0.164719,0.0,0.0,4.951339,13.398571,8.397711,0
60879,5,8.479829200000001,43.399688,13.8244204,11.783243,0.180412,0.0,0.0,5.464932,14.978996,8.663441,0
60880,5,6.395588200000001,43.701087,13.7358418,11.766009,0.136394,0.0,0.205479,5.903706,16.563324,9.24577,0
60881,5,7.2422617,43.559811,14.2181846,11.852426,0.109123,0.0,2.254874,6.421262,20.040974,9.993714,0
60882,5,7.2023259,42.959153,12.4017494,11.829131,0.127433,0.070846,4.672043,6.998573,23.947153,10.526385,0
60883,5,5.1523623,42.366268,10.8555119,11.770114,2.396674,3.961026,24.917673,7.957057,29.768172,11.0485,0
60884,4,1.9911697,40.13901,12.2069549,11.720662,8.751866,7.782948,38.207152,9.25581,33.3855,11.394276,0
60885,4,6.594492300000001,38.104215,12.9693535,11.621523,17.265405,7.923735,56.25589,10.532689,33.314638,11.175863,0
60886,4,8.2823719,37.262816,13.302846500000001,11.505119,21.23264,7.938051,60.389752,11.756538,28.106684,9.985792,0
60887,4,8.4217282,37.820169,12.5533994,11.465973,15.383768,8.068006,64.705183,12.728061,25.833103,8.347655,0
60888,4,13.257271800000002,37.315102,11.5211285,11.652861,8.498498,14.340963,86.911948,12.327726,26.58336,7.129336,0
60889,4,9.3310788,35.183448,8.8764319,11.905504,4.397868,30.021973,121.357615,11.709527,25.422613,6.291425,0
60944,5,25.808614,41.539849,14.8980928,10.554828,0.0,0.589649,7.375079,8.44735,26.349733,7.030378,0
60945,5,25.9339559,42.26773,14.9605572,10.581362,0.0,0.000308,4.884128,7.141913,26.254738,6.652463,0
60946,5,26.013073400000003,42.946357,15.230050299999998,10.605306,0.0,0.0,2.248752,6.470279,24.885967,6.570511,0
60947,5,25.4997898,43.790757,15.645468900000001,10.617801,0.0,0.0,1.625305,5.825431,22.395538,6.586513,0
60948,5,25.143107699999998,44.18354,15.9969437,10.66347,0.0,0.0,1.0,5.388772,20.659377,6.690344,0
60949,5,24.2075254,44.284832,16.1014467,10.735804,0.0,0.0,1.0,4.885947,18.240238,6.923541,0
60950,5,22.460652,44.359261,15.801823200000001,10.807396,0.0,0.0,0.662297,4.809715,17.921255,6.692116,0
60951,5,13.431622200000001,44.185849,15.2857893,10.904357,0.007806,0.0,0.141116,4.636135,16.520292,6.779328,0
60952,5,13.226968199999998,43.81757,14.678735699999999,11.010824,0.014096,0.0,0.001176,4.21946,14.83118,7.055931,0
60953,5,12.2418323,43.82138,14.1579637,11.097593,0.016571,0.0,0.633246,3.942874,14.384481,6.92936,0
60954,5,11.9082319,44.518205,13.609047499999999,11.209288,0.006479,0.0,1.0,3.730714,14.63742,6.335271,0
60955,5,17.0464854,44.943513,13.1817577,11.466229,0.002956,0.0,0.945825,3.730281,14.165149,6.774789,0
60956,5,11.573691,44.849088,13.1658635,11.608954,0.017306,0.0,0.982588,3.749615,12.999297,7.495518,0
60957,5,10.181839,44.678631,12.9261224,11.738905,0.054316,0.0,0.0,3.876924,12.479112,8.099962,0
60958,5,9.4777246,44.371257,13.2390528,11.829071,0.10472,0.0,0.0,4.072668,12.157286,8.301672,0
60959,5,9.8598179,43.935868,14.878321399999999,11.88852,0.17351,0.0,0.0,4.436526,12.449986,8.174021,0
60960,5,9.4174664,43.575064,14.5232518,11.828813,0.182978,0.0,0.0,5.054574,13.956821,8.287006,0
60961,5,8.5317913,43.782501,14.001974200000001,11.796547,0.142464,0.0,0.0,5.591629,15.746278,9.011586,0
60962,5,6.1463699,44.116023,14.0921883,11.836604,0.135373,0.0,1.001626,6.170501,18.565274,9.884766,0
60963,5,7.3790892999999995,44.195852,14.093474800000001,11.826157,0.14529,0.0,2.134417,6.689513,21.386963,10.609131,0
60964,5,6.5194575,43.300787,11.9908949,11.800482,1.277331,0.560011,6.27711,7.365222,25.651445,11.071023,0
60965,4,4.4230955000000005,41.824,11.7937256,11.776678,4.065044,4.298998,22.322945,8.376845,31.33967,11.495361,0
60966,4,0.1739292,38.376539,12.7442921,11.684072,14.733377,7.839498,49.093317,10.332834,37.055012,12.030727,0
60967,4,6.7611662,37.241469,13.3703435,11.516387,23.716036,8.987624,62.222254,11.409863,30.388305,10.426237,0
60968,4,9.320657,37.378399,13.038321999999999,11.479184,19.712745,8.142688,63.300384,12.287289,27.446109,8.919069,0
60969,4,14.069958199999999,37.622657,12.582199300000001,11.549753,13.166399,9.344874,70.761578,12.552612,26.450587,7.754236,0
60970,4,10.638332,36.802066,9.6495307,11.743036,6.211663,22.017798,99.147146,12.175372,26.457904,6.628925,0
60971,4,8.6672782,33.357333,7.3821145999999995,12.071533,1.324269,35.463058,127.881491,10.827051,23.940417,5.403067,0
61025,5,26.148010799999998,41.192739,14.9908721,10.608024,0.0,0.119976,7.056043,9.123953,27.293155,6.73843,0
61026,5,26.3383871,41.95589,14.979325800000002,10.577465,0.0,0.0,5.053809,7.476829,26.39679,6.591263,0
61027,5,26.0496204,42.596476,15.158002,10.574718,0.0,0.0,3.093368,6.699122,25.920983,6.520911,0
61028,5,25.7218193,43.278629,15.4689893,10.559413,0.0,0.0,2.0,5.901202,24.303652,6.44049,0
61029,5,25.316767,43.806209,15.7917004,10.594021,0.0,0.0,1.0,5.550795,22.291469,6.753519,0
61030,5,24.5745058,44.250265,15.9875103,10.659857,0.0,0.0,1.0,5.190597,20.041524,6.721219,0
61031,5,23.7128939,44.392746,15.888290900000001,10.757245,0.0,0.0,0.705238,4.879551,18.52684,6.63213,0
61032,5,14.438098400000001,44.350724,15.498080100000001,10.859972,0.003727,0.0,0.01546,4.732332,17.376362,6.587742,0
61033,5,12.5844587,44.214479,15.0105796,11.021017,0.011934,0.0,0.005319,4.464188,15.879861,6.481126,0
61034,5,12.7848456,43.842777,14.4252851,11.09338,0.019465,0.0,0.000294,4.062203,14.384393,6.770881,0
61035,5,12.1391203,44.38444,13.8669622,11.187,0.009395,0.0,1.0,3.814608,14.405131,6.477172,0
61036,5,15.482414700000001,44.842229,13.224631299999999,11.401389,0.004972,0.0,1.001168,3.741744,14.447544,6.601014,0
61037,5,15.7294436,44.887289,13.0621897,11.544273,0.014973,0.0,1.108292,3.752349,13.936954,7.036217,0
61038,5,10.2083242,44.886848,13.1006763,11.681559,0.034786,0.0,0.966203,3.793809,12.969476,7.66258,0
61039,5,9.5090357,44.606819,13.069476,11.791091,0.078073,0.0,0.0,3.969494,12.272125,8.262002,0
61040,5,9.159019,44.024704,14.1694569,11.887692,0.166803,0.0,0.0,4.324063,12.206855,8.031013,0
61041,5,9.4985201,43.870157,14.8970679,11.887978,0.200496,0.0,0.0,4.573085,12.715513,8.173097,0
61042,5,9.4831447,44.075611,14.3921378,11.882351,0.184374,0.0,0.0,4.923346,13.629225,8.570368,0
61043,5,6.4372911,43.978405,13.8904615,11.842694,0.156662,0.0,0.610413,5.72384,16.537046,9.580877,0
61044,5,7.4009193,44.364437,14.576602600000001,11.865368,0.139095,0.0,1.087613,6.303897,19.350118,10.309801,0
61045,4,6.839853499999999,44.293945,13.680773400000001,11.804524,0.604821,0.0,2.134483,7.004705,22.043898,11.095672,0
61046,4,4.4108564,42.93054,12.0450857,11.785736,3.564428,1.683863,10.931417,7.965885,28.675244,11.828493,0
61047,4,-0.0813469,39.757144,12.6370711,11.666683,13.276803,5.54853,31.648331,9.606788,34.56068,11.580315,0
61048,4,4.8950618,37.936378,12.9267614,11.598056,20.427653,9.268299,60.453511,10.825206,32.364169,10.929843,0
61049,4,8.819272,36.915632,13.2967689,11.488185,24.47154,8.659599,61.348553,11.80792,29.21323,9.764353,0
61050,4,11.9179347,37.312345,12.703655600000001,11.498375,16.889389,7.695372,63.683749,12.468205,26.616765,7.962065,0
61051,4,14.0612078,36.81562,10.7128506,11.676969,7.72096,13.91314,84.160904,12.265466,26.773716,6.562085,0
61052,4,8.6494198,33.945662,8.268739499999999,12.002448,2.758388,29.398459,114.820771,11.282491,24.242233,5.711372,0
61105,5,26.356215,41.263519,14.9951622,10.604053,0.0,0.0,6.906231,8.502582,26.922798,6.505885,0
61106,5,26.598127599999998,41.879701,14.999938,10.575577,0.0,0.0,5.174841,7.526801,26.745163,6.354554,0
61107,5,26.3505329,42.309295,15.1154062,10.561253,0.0,0.0,3.462707,7.022081,26.457261,6.523496,0
61108,5,25.817715099999997,42.978851,15.34691,10.55762,0.0,0.0,2.001835,6.118269,25.147469,6.314623,0
61109,5,25.2104644,43.533342,15.634419500000002,10.580708,0.0,0.0,1.320812,5.681451,22.955759,6.709089,0
61110,5,25.0563703,44.096196,15.820121,10.593561,0.0,0.0,1.0,5.247635,21.170975,6.69274,0
61111,5,24.6310546,44.442978,15.8259723,10.706343,0.0,0.0,0.271262,4.917415,18.844084,6.648104,0
61112,5,21.2652471,44.373557,15.6065044,10.832953,0.002814,0.0,0.0,4.746282,17.751748,6.538524,0
61113,5,13.071045799999998,44.296276,15.240741499999999,11.046665,0.006395,0.0,0.0,4.569866,16.555533,6.320288,0
61114,5,12.866375300000001,44.109249,14.7188646,11.056107,0.020528,0.0,0.0,4.321317,15.187403,6.387921,0
61115,5,12.377040599999999,44.404639,14.1832809,11.205729,0.016121,0.0,0.381895,3.984401,14.38857,6.155591,0
61116,5,12.182216200000001,44.697303,13.5658997,11.337304,0.009814,0.0,1.0,3.759305,14.312431,6.324269,0
61117,5,16.884175300000003,44.995113,12.9929563,11.480633,0.006505,0.0,1.147109,3.760346,14.580737,6.739627,0
61118,5,11.8315824,44.770018,13.1773657,11.646106,0.02088,0.0,1.127558,3.735128,13.654959,7.012141,0
61119,5,9.9424583,44.722468,13.3135269,11.742744,0.062847,0.0,0.555051,3.892906,12.809104,7.872843,0
61120,5,8.9380653,44.357497,13.7641864,11.852764,0.121301,0.0,0.0,4.102467,12.437737,8.183981,0
61121,5,9.4779475,44.125805,14.7707033,11.898905,0.176518,0.0,0.0,4.369274,12.575717,8.146589,0
61122,5,9.4960652,43.899615,14.8758365,11.910889,0.207483,0.0,0.0,4.619534,12.881518,8.267406,0
