HID,Folds,BIO03_Mean,TN10P_IDW1N10,GSL_IDW1N10,TNX_IDW1N10,ID_IDW1N10,BIO14_Mean,BIO18_Mean,CWD_IDW1N10,RX1DAY_IDW1N10,WSDI_IDW1N10,PA
83038,5,28.196655,9.59011,247.897581,26.252077,26.882509,3.977533,343.521049,11.733639,73.855368,3.688078,0
83039,5,29.515229,9.950066,230.638259,24.312128,45.302917,3.431941,354.881925,11.701588,70.757746,3.205841,0
83040,10,29.802947,10.066204,216.221302,22.944374,64.170374,2.775147,310.94472,11.369103,66.088785,3.314811,0
83041,10,29.525266,10.000131,198.035564,21.41856,89.969566,3.085757,283.376877,11.072503,59.833218,3.626708,0
83042,10,28.954973,9.891695,184.446021,20.560088,111.272951,2.332314,264.218826,10.562332,51.983494,3.950281,0
83043,10,27.379018,9.728264,178.473839,20.443099,121.263029,2.564674,243.118024,9.860546,44.753015,4.02875,0
83044,10,26.0,9.533994,178.430823,21.206399,124.549093,2.0,154.81843,8.740335,38.806903,4.098031,0
83045,10,26.0,9.329009,180.523742,22.345659,125.393118,1.0,110.022292,7.70428,35.727297,4.011609,0
83046,10,26.0,9.260216,181.537158,23.121243,125.162282,1.0,88.541888,7.378688,33.774607,3.895224,0
83047,10,25.389708,9.259533,179.976901,23.368134,126.00923,1.0,84.599924,7.170776,30.760252,3.650007,0
83048,10,25.0,9.303004,176.317049,22.990799,128.679584,1.0,92.514184,7.365358,28.30184,3.482629,0
83108,5,28.554878,10.390121,342.003867,24.962581,0.269859,44.566763,525.568352,18.641881,82.144778,3.612868,1
83109,5,25.384848,10.345269,334.160613,25.346779,0.404414,43.994099,485.547543,17.371605,79.9374,3.833846,1
83110,5,23.866273,10.312922,323.334361,25.738081,0.664787,32.904689,391.978155,16.024857,78.499944,3.913443,1
83111,5,24.043326,10.285987,311.954536,26.071741,1.09641,43.146404,606.711161,14.960425,78.480768,3.927295,1
83112,5,24.335476,10.229945,300.063613,26.365505,1.758314,40.715367,576.183043,14.01414,79.154193,3.895849,1
83113,5,25.756695,10.122651,289.586649,26.69721,2.610228,35.012604,660.968785,12.870697,79.576345,4.26256,1
83114,5,26.328103,9.929944,281.919663,27.078748,3.652611,25.943822,491.057219,11.73594,79.856532,4.972542,1
83115,5,26.771674,9.714524,275.526478,27.379091,5.26207,16.318205,453.22011,11.190976,79.649578,5.744894,1
83116,5,28.232435,9.531371,269.003067,27.525253,8.295147,15.253614,438.217174,11.190588,78.844686,6.143203,1
83117,5,28.039089,9.381979,262.715956,27.567988,13.051386,11.468879,401.84785,11.325594,77.769134,6.025878,1
83118,5,28.0,9.264784,258.290715,27.302706,16.736293,7.632838,367.782685,11.479603,74.869109,5.269666,1
83119,5,27.937295,9.432351,253.825729,26.953968,21.703122,5.763333,334.745797,11.653358,74.815836,4.167867,1
83120,5,28.280476,9.768994,244.426795,26.119728,31.190719,4.0,351.706461,11.610424,73.283851,3.404184,0
83121,10,29.190579,10.099816,226.419396,24.097746,51.961321,3.0,334.384424,11.332737,68.386925,3.183844,0
83122,10,29.435766,10.018846,207.567487,22.143486,75.807742,3.451198,311.978353,11.236069,64.114782,3.430519,0
83123,10,29.098432,9.896983,190.066662,20.915538,102.269821,2.403804,247.671543,10.934935,55.783748,3.707628,0
83124,10,28.82796,9.778415,180.694994,20.472303,116.962583,2.591578,255.354863,10.336151,48.308752,3.896711,0
83125,10,26.804869,9.59256,177.930041,20.948755,123.94361,2.120998,201.272344,9.120359,40.494033,4.081182,0
83126,10,26.0,9.41366,178.560847,21.696613,125.891983,1.854701,131.058208,8.371282,37.843324,4.014408,0
83127,10,25.744017,9.282115,180.100669,22.585899,126.065576,1.0,98.222235,7.604652,35.196324,3.96157,0
83128,10,26.021873,9.23381,180.614977,23.196282,126.145574,1.0,89.02544,7.309457,33.12259,3.85275,0
83129,10,25.041877,9.234485,177.95704,23.171621,128.208314,1.0,93.523965,7.250622,30.69786,3.655139,0
83189,5,27.116254,10.359209,338.328731,25.063293,0.323122,46.101679,538.127694,18.121752,80.809141,3.5924,1
83190,5,24.163996,10.303586,328.546148,25.486804,0.500572,40.780349,473.746785,16.838834,78.932428,3.828852,1
83191,5,24.023206,10.320296,316.202429,25.816483,0.856977,35.746041,438.411597,15.281695,78.041939,3.705291,1
83192,5,23.66569,10.28181,305.436991,26.191437,1.388143,45.158485,546.241444,14.425125,78.349328,4.048777,1
83193,5,25.155132,10.155038,293.507415,26.544543,2.143807,38.381736,638.411905,13.428862,80.118897,3.966807,1
83194,5,27.046523,10.108995,285.188054,26.893917,3.110606,30.706386,543.029796,12.198462,79.858201,4.406034,1
83195,5,26.059926,9.875134,278.355115,27.307845,4.319796,21.500205,424.215005,11.095125,80.237156,5.375878,1
83196,5,27.385004,9.654557,272.845009,27.45148,5.909823,16.441617,446.569165,11.336394,79.597393,6.000852,1
83197,5,28.004386,9.774095,264.454535,27.532797,10.517641,14.203287,424.630412,11.401827,82.261685,6.282358,1
83198,5,28.140352,9.35158,259.683187,27.586538,15.99101,8.93625,398.13718,11.229126,76.204262,5.922595,1
83199,5,27.994131,9.295091,255.441576,27.295353,20.271062,7.135938,350.998641,11.552557,74.509462,4.782666,1
83200,5,28.089621,9.617522,249.212607,26.713275,26.690599,4.204331,340.2205,11.515877,73.777751,3.646605,0
83201,5,28.135918,9.993425,242.022919,26.039245,35.315761,3.630999,334.542151,11.155908,71.173462,3.098363,0
83202,10,29.442522,10.055465,223.598719,23.908883,56.921908,2.331343,315.393228,11.280989,67.039726,3.022907,0
83203,10,29.082179,9.977224,202.298441,21.90933,84.995346,3.800315,290.081492,11.145423,60.544499,3.417986,0
83204,10,28.692618,9.846426,187.830258,20.827565,105.483366,3.031185,239.863849,10.820991,53.545504,3.712139,0
83205,10,27.798863,9.696768,178.299733,20.474264,120.844453,2.465859,240.945855,9.92217,44.578026,3.975644,0
83206,10,26.033612,9.516702,177.366844,21.118202,125.187258,2.0,165.606601,8.840594,38.844864,4.069447,0
83207,10,25.801146,9.28646,178.304543,22.111142,127.686544,1.153565,117.71665,7.921957,36.59601,3.769161,0
83208,10,25.713471,9.199613,178.864825,22.786712,128.014039,1.0,89.679799,7.496386,34.964012,3.920072,0
83209,10,25.992006,9.206625,177.971522,23.092216,128.596283,1.0,94.724757,7.241702,31.923914,3.810194,0
83210,10,25.0,9.271106,173.646962,22.672892,131.808043,1.0,103.189795,7.517331,29.274622,3.604428,0
83270,5,29.538452,10.378507,341.608224,24.888327,0.277951,45.590402,554.783363,18.787744,82.084282,3.435397,1
83271,5,25.107475,10.316589,331.777085,25.304003,0.431437,45.990983,519.378347,17.299872,79.578186,3.674426,1
83272,5,24.369017,10.312503,320.425557,25.683486,0.717771,40.10783,494.886406,15.848235,78.26658,3.683088,1
83273,5,24.302189,10.28742,309.388724,26.059775,1.165867,47.265402,635.597376,14.830992,78.33263,3.843586,1
83274,5,24.199148,10.222017,297.682789,26.39532,1.856828,40.021007,517.91335,13.875459,79.442597,3.859129,1
83275,5,26.197165,10.154643,290.05945,26.6811,2.560072,35.388006,625.816861,12.920928,80.058444,4.164188,1
83276,5,26.418194,10.003693,282.232782,27.052396,3.625044,26.653625,428.049042,11.895413,79.965057,4.900488,1
83277,5,26.811481,9.817052,275.477553,27.339309,5.436968,18.20256,423.306476,11.377881,80.055332,5.694408,1
83278,5,27.811069,9.644476,268.582251,27.473854,8.85175,16.753011,434.111683,11.307353,79.666393,6.123762,1
83279,5,28.349165,9.468795,261.873201,27.528937,13.992337,10.885551,425.565509,11.369473,77.383251,6.032494,1
83280,5,28.058312,9.301243,257.881576,27.579788,18.168307,7.564397,390.901476,11.381354,75.767143,5.569985,1
83281,5,27.734597,9.363176,253.483003,27.418532,23.088338,6.540448,350.306516,11.465741,74.563093,4.441643,0
83282,5,27.957947,9.771491,247.308486,26.594604,28.917131,4.0,341.727848,11.375907,73.040829,3.364573,0
83283,5,28.620325,10.13882,241.335479,26.058559,37.087413,3.056587,319.397392,10.913103,70.235423,3.009137,0
83284,10,29.410994,10.051306,221.62787,23.813725,60.209907,2.847018,311.769446,11.249806,66.317373,2.92158,0
83285,10,28.866451,9.870354,193.300978,21.180119,97.555567,2.938172,250.507572,11.157604,57.636098,3.508787,0
83286,10,27.774523,9.754297,180.090434,20.401294,116.407546,2.990321,236.322429,10.501518,47.755173,3.770303,0
83287,10,26.467782,9.550077,177.141039,20.83152,124.200844,2.099604,211.244932,9.361261,41.201764,3.976601,0
83288,10,26.0,9.34082,176.256144,21.530519,128.557371,2.0,141.480546,8.418439,37.861465,3.967711,0
83289,10,25.003385,9.221478,177.210087,22.293929,129.249229,1.0,110.274765,7.805451,36.194798,3.945998,0
83290,10,25.880682,9.176196,177.736093,22.813534,129.16434,1.0,96.836814,7.470319,34.556557,3.933085,0
83291,10,25.106678,9.206528,176.318386,22.954123,130.13675,1.0,104.244582,7.338501,31.652465,3.808617,0
83351,5,31.577467,10.41301,344.593416,24.637539,0.247178,44.699675,571.994568,19.853559,85.160385,3.14027,1
83352,5,27.637709,10.346923,335.239305,25.002712,0.383682,46.404179,541.271543,18.017953,80.94471,3.397657,1
83353,5,24.975042,10.305587,325.151423,25.422383,0.600134,45.834107,534.770072,16.690635,79.012,3.529314,1
83354,5,25.39937,10.292334,313.814744,25.833237,0.944765,44.834052,563.190143,15.345958,78.287536,3.61269,1
83355,5,24.145625,10.277705,304.23144,26.170283,1.396978,46.265629,547.863283,14.426965,78.986547,3.729175,1
83356,5,24.982311,10.183199,293.418312,26.542773,2.150811,31.562053,564.464076,13.442066,79.683102,3.946687,1
83357,5,26.545869,10.102901,285.739275,26.867968,2.928582,29.216136,472.662946,12.390779,79.997347,4.469115,1
83358,5,26.015068,9.903732,278.95929,27.234002,4.139675,20.264653,383.976866,11.473716,80.391629,5.316761,1
83359,5,26.981741,9.738948,272.416138,27.407694,6.544836,18.883692,431.883915,11.317807,79.578632,5.99909,1
83360,5,27.867622,9.56805,265.036513,27.498778,10.962826,13.249263,446.159291,11.411093,78.495165,6.108218,1
83361,5,29.009708,9.346177,258.767064,27.563573,16.728915,8.839206,418.391878,11.336171,76.240915,5.84637,1
83362,5,27.544015,9.229186,254.258898,27.580996,22.652314,7.028407,388.877511,11.539645,75.178164,5.066023,1
83363,5,27.393803,9.582035,250.852558,27.345787,26.478603,5.359241,348.221361,11.33389,73.975183,3.988708,0
83364,5,27.551774,9.981397,246.063354,26.734011,31.49417,3.940836,316.265427,11.038064,71.497076,3.120671,0
83365,5,29.008501,10.068768,232.098014,24.976878,47.605165,2.186391,334.900326,11.129118,68.10656,2.765225,0
83366,10,28.800583,9.951824,212.133116,22.929737,72.464914,3.551391,303.901537,11.43714,64.090879,2.946029,0
83367,10,27.722784,9.790847,188.067976,20.934472,105.135997,3.113429,241.478005,10.887843,53.488296,3.565578,0
83368,10,26.464039,9.663502,178.67993,20.520657,119.530797,2.59568,229.097333,10.186827,45.850105,3.845779,0
83369,10,25.753075,9.429322,175.287988,20.970087,127.635476,2.006662,184.860897,9.037959,39.427177,4.023851,0
83370,10,25.675854,9.271377,176.393535,21.856661,129.470809,1.629152,131.13938,8.169376,37.10391,3.892673,0
83371,10,25.00501,9.030518,175.488735,22.602122,131.321259,1.0,107.20335,7.43747,37.188958,4.24118,0
83372,10,25.287361,9.17322,174.500586,22.58971,132.532582,1.0,108.656381,7.605102,33.654581,3.853459,0
83373,10,24.983759,9.25826,171.643894,22.452107,134.12646,1.0,116.268991,7.681405,29.800791,3.493412,0
83432,5,30.114441,10.392376,341.763362,24.63352,0.305046,45.86284,587.27883,19.722352,84.75364,2.997058,1
83433,5,26.352775,10.330634,330.710896,24.936716,0.479302,48.712724,589.423111,17.921896,80.914154,3.249213,1
83434,5,25.778001,10.303586,320.391805,25.407202,0.689742,47.864721,573.642806,16.183122,79.044524,3.34154,1
83435,5,25.768073,10.298903,309.977016,25.888214,1.045657,47.998104,595.16116,15.055181,79.083715,3.401785,1
83436,5,23.397123,10.250167,299.299729,26.310912,1.619028,34.268289,475.863477,14.140712,79.473141,3.683175,1
83437,5,25.881581,10.181983,291.075921,26.67686,2.324262,29.22884,543.437524,13.191991,79.890844,4.151157,1
83438,5,25.537889,10.059894,282.859331,27.023727,3.420161,26.283226,392.633262,12.17015,80.736688,4.84213,1
83439,5,26.109534,9.957492,275.888162,27.241039,5.500578,20.091779,427.344849,11.644108,80.346568,5.509497,1
83440,5,27.001098,9.789888,268.542034,27.379428,9.280357,15.125414,417.819019,11.509004,79.092951,5.90483,1
83441,5,28.482534,9.538747,261.059361,27.483112,14.720583,10.42251,444.645678,11.490901,77.321039,5.881275,1
83442,5,28.60374,9.338811,256.293594,27.591089,20.147211,7.663279,419.450646,11.40059,75.651555,5.451698,1
83443,5,26.713871,9.357737,253.441558,27.626412,23.874682,6.290248,372.619378,11.37652,74.267979,4.667031,1
83444,5,26.376784,9.722417,249.422177,27.398309,28.592047,4.64979,335.952342,11.206788,72.935767,3.561891,0
83445,5,27.569339,10.047961,240.831415,26.25353,38.13689,2.940516,326.366945,10.970547,69.871526,3.006717,0
83446,10,28.992826,10.072419,229.452976,24.609224,50.397761,3.054602,357.425814,11.159986,66.570759,2.511789,0
83447,10,28.394097,9.868509,202.031155,22.000277,85.65847,2.781619,271.652963,11.770102,63.085631,3.025444,0
83448,10,26.46826,9.718099,181.433478,20.556693,114.667257,2.958156,238.42789,10.645467,49.866572,3.635911,0
83449,10,25.035594,9.476866,176.163608,20.760203,124.97959,2.036827,220.537842,9.438273,41.503833,4.027382,0
83450,10,25.555379,9.28256,174.066366,21.385738,131.120067,2.0,159.759179,8.601099,38.171095,3.986623,0
83451,10,25.001206,9.165116,173.947044,21.9818,132.940833,1.100884,127.567447,8.076606,37.135104,3.985127,0
83452,10,25.000711,9.15205,174.097908,22.350556,133.075843,1.0,119.367109,7.765628,35.4087,3.918694,0
83453,10,24.814517,9.192904,173.528203,22.545381,133.435057,1.0,120.244969,7.634444,32.740224,3.708368,0
83513,5,31.746506,10.41346,344.873567,24.459234,0.259963,43.506124,579.385553,20.587893,86.786144,2.818384,1
83514,5,28.935411,10.362601,333.901091,24.665987,0.446303,47.432747,615.165307,18.58549,82.133244,2.968853,1
83515,5,26.486411,10.306389,323.27967,25.150013,0.623165,50.961289,600.609522,16.900708,79.665286,3.149049,1
83516,5,26.847242,10.279108,313.965594,25.694018,0.858454,48.933788,592.105883,15.342323,78.946275,3.406539,1
83517,5,24.301438,10.298971,306.127074,26.077022,1.194522,46.855405,576.25735,14.683508,79.227365,3.38049,1
83518,5,24.008636,10.234834,295.23326,26.472253,1.851154,29.551013,526.119934,13.893871,79.774619,3.788196,1
83519,5,24.815605,10.150551,285.819483,26.860159,2.831201,29.107687,387.816622,12.691781,80.469164,4.462008,1
83520,5,25.704278,10.001549,279.198514,27.170462,4.378368,21.679747,410.022078,11.779639,81.039155,5.315739,1
83521,5,26.601094,9.911266,271.96894,27.313926,7.109559,17.685231,391.367759,11.513528,79.027273,5.783881,1
83522,5,27.435016,9.710493,264.186348,27.384542,12.122701,12.283908,459.257029,11.675542,78.444164,5.902957,1
83523,5,29.028304,9.380219,257.845774,27.529695,17.511292,9.009067,440.37072,11.513995,76.16172,5.860238,1
83524,5,27.118679,9.290465,253.798752,27.605916,23.025945,7.020748,429.75695,11.429589,74.901648,5.095938,1
83525,5,25.720572,9.532296,250.956989,27.704207,27.689356,5.446988,362.513756,11.290444,73.36987,3.933984,1
83526,5,25.670358,9.930411,248.736033,27.567103,29.855196,4.217349,304.236531,10.891689,71.373595,3.268778,0
83527,5,27.994864,10.080514,236.246277,25.728794,43.203246,2.715598,379.043326,11.144117,69.28951,2.680841,0
83528,10,28.157887,9.925037,212.604318,23.043384,72.294066,3.947305,354.245819,11.655175,65.474616,2.794557,0
83529,10,26.733544,9.767623,193.64399,21.409696,97.214074,2.560007,260.779676,11.329901,58.195494,3.172402,0
83530,10,25.196665,9.651249,180.10914,20.585364,116.877597,2.774108,230.926105,10.504834,49.067074,3.607159,0
83531,10,24.81796,9.4167,174.865517,20.876064,127.652285,2.010811,199.005705,9.245487,40.643594,3.931711,0
83532,10,25.031053,9.246528,172.784555,21.39417,132.90887,2.0,149.210987,8.596419,38.095333,4.002383,0
83533,10,25.0,9.140167,173.112464,22.06358,133.958442,1.0,126.351661,8.014659,36.756802,4.010281,0
83534,10,24.976799,9.164433,172.723042,22.256414,134.554516,1.0,128.60414,7.833472,34.971825,3.906221,0
83535,10,24.034616,9.241721,170.430489,22.262089,136.352038,1.0,130.760604,7.823948,31.185704,3.425156,0
83594,5,32.359061,10.465781,348.356998,24.138297,0.165651,40.059811,584.644314,21.198053,87.754746,2.885011,1
83595,5,30.662032,10.404166,338.654379,24.223304,0.424987,45.02304,607.659089,20.147832,85.099753,2.106581,1
83596,5,27.084836,10.319803,325.948497,24.733815,0.590303,50.725493,676.401138,18.005383,80.398759,2.852036,1
83597,5,26.781828,10.242813,319.019117,25.40784,0.635563,51.774002,595.836206,15.816622,78.959097,3.427681,1
83598,5,25.751887,10.331574,310.497003,25.9358,0.986782,48.882627,606.141848,15.069599,79.042014,3.106173,1
83599,5,23.072781,10.260149,298.748574,26.310945,1.529059,39.706686,538.556418,14.394908,79.372751,3.522129,1
83600,5,24.236138,10.194813,288.831391,26.73061,2.409384,31.312732,453.016481,13.14583,80.303946,4.146692,1
83601,5,24.943817,10.050179,281.767749,27.075254,3.621186,26.080236,393.608128,12.075453,81.21109,5.041489,1
83602,5,26.0,9.966941,274.531228,27.257919,5.910645,21.052009,436.698309,11.632176,79.737529,5.592297,1
83603,5,26.846048,9.764328,266.944387,27.364917,10.265704,15.454158,429.202945,11.631933,78.594458,5.855349,1
83604,5,27.971741,9.498247,259.45053,27.485465,16.050715,10.287259,479.553647,11.569902,76.893252,5.837754,1
83605,5,28.526028,9.375493,254.893811,27.588852,21.219008,7.701804,453.917394,11.446104,76.05973,5.547346,1
83606,5,26.10811,9.428103,251.89233,27.696996,25.837519,6.044792,382.743038,11.255222,74.183603,4.630317,1
83607,5,25.111598,9.730358,249.436194,27.727989,29.373832,4.642466,342.479868,11.044391,72.358127,3.672447,0
83608,5,25.900016,9.993858,246.584943,27.287291,32.268685,3.456745,332.0993,10.922363,71.048246,2.982859,0
83609,5,27.895762,10.052787,231.284231,25.15847,49.440677,2.92958,447.366609,11.314821,68.749026,2.541944,0
83610,10,27.520742,9.868778,206.490779,22.434875,79.696696,3.40198,306.916609,11.971035,65.584163,2.782786,0
83611,10,25.597426,9.696933,183.840076,20.716024,110.76872,2.859643,246.210027,11.052463,53.774216,3.266757,0
83612,10,24.645695,9.505255,175.371616,20.572784,125.016226,2.679323,224.715868,9.888064,44.95148,3.732271,0
83613,10,25.0,9.288339,172.324769,21.126807,132.835843,2.0,176.119395,8.828406,39.018939,3.9843,0
83614,10,25.0,9.162782,171.055197,21.5192,135.669424,1.800963,147.413963,8.428786,37.909777,3.963928,0
83615,10,25.0,9.148681,171.724345,22.0685,135.531064,1.0,138.944366,8.026136,35.901355,3.983338,0
83616,10,24.05438,9.189766,171.030411,22.212874,136.20486,1.0,133.253753,7.886534,33.344802,3.646784,0
83675,5,31.653927,10.404135,344.703308,24.546651,0.283743,41.350608,585.143231,20.69814,88.33625,2.858815,1
83676,5,29.515843,10.359621,333.878053,24.639856,0.440041,48.332094,631.076728,18.856307,83.152261,2.87803,1
83677,5,27.299088,10.321896,323.213417,25.06117,0.6018,52.404042,587.796149,16.962237,80.679711,3.036994,1
83678,5,26.262957,10.297718,313.839529,25.622124,0.810358,50.746311,590.727528,15.455167,79.401751,3.238854,1
83679,5,24.035889,10.29228,304.416239,26.134037,1.226715,46.668701,603.897774,14.576748,79.404983,3.380794,1
83680,5,23.223491,10.238099,295.189871,26.482131,1.815198,36.160184,499.487011,13.873994,79.690026,3.811251,1
83681,5,24.082035,10.15245,285.836532,26.870065,2.794167,29.678991,408.162489,12.69735,80.476175,4.48603,1
83682,5,25.436001,10.022882,279.017641,27.154517,4.446867,23.985681,432.317718,11.854355,80.820383,5.256439,1
83683,5,26.081734,9.896147,271.661515,27.305071,7.428872,20.393499,431.279236,11.600289,79.116756,5.696236,1
83684,5,27.142924,9.646425,264.704318,27.441863,12.646119,11.226254,455.472198,11.46624,77.128642,5.890819,1
83685,5,28.175167,9.402315,256.908562,27.539856,18.589987,9.277352,490.356196,11.524171,76.219418,5.781015,1
83686,5,27.275738,9.309326,251.648242,27.65865,25.002278,7.456025,474.919076,11.292421,75.419015,5.296605,1
83687,5,26.388528,9.485491,249.413507,27.749107,29.680547,4.650691,358.775367,10.947866,73.734509,4.306084,1
83688,5,25.556431,9.93571,248.085682,27.64396,31.115018,4.000262,361.494515,10.671695,71.049949,3.219787,0
83689,5,26.324249,10.045703,242.015482,26.670901,37.411993,2.880192,385.518489,11.113195,69.970787,2.491536,0
83690,10,27.770358,9.939782,221.081961,24.091,62.010118,3.512555,438.41788,11.704014,68.619829,2.489639,0
83691,10,26.643281,9.765994,194.741758,21.51975,95.361887,2.816061,275.437239,11.548535,60.829346,2.916667,0
83692,10,25.0,9.574895,178.220624,20.588024,119.956876,3.0,237.075107,10.470239,49.342457,3.490556,0
83693,10,24.94543,9.402278,172.099525,20.560926,130.561848,2.002952,204.864731,9.626151,43.023948,3.830811,0
83694,10,25.0,9.236706,171.04114,21.160791,134.685957,2.0,165.275993,8.782827,39.19114,4.004242,0
83695,10,25.0,9.145718,170.23209,21.576348,136.87928,1.213054,146.816748,8.38352,37.567441,3.923552,0
83696,10,24.974724,9.165771,170.416404,21.945052,136.92461,1.002823,147.216555,8.146611,35.574846,3.947651,0
83697,10,24.0,9.240437,169.803678,22.145755,137.428637,1.085737,138.863118,7.984304,31.810268,3.359892,0
83756,5,31.293821,10.376952,349.579641,24.886577,0.19486,37.744844,582.105933,20.943244,90.03679,3.30066,1
83757,5,30.613593,10.38762,340.960667,24.590103,0.349794,44.227161,610.602172,19.671005,85.174944,2.998514,1
83758,5,27.819945,10.338488,328.139573,24.800289,0.531518,51.399176,671.853061,17.873897,81.907732,3.03016,1
83759,5,26.426705,10.298431,318.163206,25.343903,0.661802,52.984241,588.696736,16.04314,79.875881,3.125176,1
83760,5,24.754278,10.310772,309.098893,25.899078,0.961995,48.748303,617.130213,14.886602,79.617714,3.195864,1
83761,5,23.14406,10.263127,300.320098,26.304091,1.357242,42.171279,556.371331,14.295718,78.887431,3.585525,1
83762,5,23.223233,10.205249,290.571152,26.709863,2.160785,33.331616,461.325418,13.235778,79.694635,4.096569,1
83763,5,24.969436,10.127706,282.513927,27.045755,3.395434,27.282638,451.144562,12.230922,80.900539,4.861022,1
83764,5,25.956355,9.989231,275.32692,27.23795,5.725122,23.516278,442.16503,11.853635,79.417617,5.394298,1
83765,5,26.345381,9.785258,268.996525,27.396951,9.794666,17.383944,454.193316,11.630979,77.456426,5.703508,1
83766,5,27.514082,9.476027,262.508792,27.526915,15.472413,10.353219,517.320337,11.212852,75.718466,5.878154,1
83767,5,28.313437,9.358213,254.360416,27.585618,21.723909,8.503012,480.997781,11.449174,76.220437,5.537579,1
83768,5,27.778428,9.411081,249.79766,27.736659,28.881827,6.300544,416.536364,10.985281,74.345872,4.746457,1
83769,5,26.68707,9.62942,248.027606,27.798934,31.780025,4.0,381.949063,10.733511,72.454175,3.89671,0
83770,5,25.990647,9.990384,244.750399,27.210106,34.536247,3.683791,385.178478,10.983745,70.966523,2.91011,0
83771,5,26.651768,10.033719,235.981663,25.907531,44.291202,1.653177,463.796416,11.33377,70.293435,2.415724,0
83772,10,27.855122,9.847389,211.422582,22.987971,73.452408,3.296587,372.052808,11.886369,68.23312,2.473717,0
83773,10,25.870769,9.702444,188.145672,21.078522,104.534008,3.286652,267.786975,11.268554,57.625336,3.088359,0
83774,10,25.0,9.468489,174.626742,20.422873,125.507975,2.822356,229.495202,10.05584,46.043527,3.602436,0
83775,10,25.0,9.287046,169.503747,20.629148,135.400703,2.0,188.790849,9.279126,41.487518,3.898304,0
83776,10,25.0,9.184422,169.145704,21.200419,137.513506,2.0,161.594371,8.72432,39.129264,4.039634,0
83777,10,25.0,9.166741,169.722562,21.744203,137.552943,1.000706,156.520076,8.337322,36.395186,4.019056,0
83778,10,24.425396,9.225538,169.30834,21.940892,138.212723,1.36426,147.470986,8.274283,33.626515,3.504283,0
83837,5,30.375441,10.293736,356.488813,25.794104,0.09988,33.836888,579.051954,21.434056,94.740611,4.181101,1
83838,5,30.492699,10.360055,347.679508,24.973296,0.251646,39.862407,584.912674,20.502666,89.567804,3.414547,1
83839,5,29.667997,10.363915,335.515942,24.694503,0.430438,48.58647,614.753796,18.991804,85.118509,3.044044,1
83840,5,27.580709,10.338425,323.504299,24.942723,0.579794,52.244042,614.999565,17.272959,82.285528,2.868842,1
83841,5,25.09012,10.310591,313.732826,25.486402,0.744131,51.457342,602.323684,15.737051,80.490475,2.909401,1
83842,5,23.662576,10.294032,304.671628,26.069988,1.082776,46.179327,609.496207,14.5667,79.378334,3.285063,1
83843,5,23.050102,10.234941,295.188916,26.555371,1.689711,37.969794,498.374575,13.671446,78.995079,3.854996,1
83844,5,24.548555,10.18453,286.270397,26.909795,2.748415,30.597289,457.923388,12.70784,79.69797,4.563039,1
83845,5,25.187819,10.0964,278.39868,27.171116,4.701949,26.221529,449.206643,12.142386,80.199431,5.083198,1
83846,5,26.0,9.860335,272.377795,27.33534,8.195257,22.442657,469.479146,11.675494,77.565688,5.605181,1
83847,5,26.468007,9.641439,266.956314,27.484268,12.002589,12.662834,500.130891,11.349229,75.996916,5.788163,1
83848,5,27.806421,9.404814,257.733698,27.551032,18.646063,9.352239,521.765046,11.356342,76.333996,5.661148,1
83849,5,28.36343,9.330367,252.066481,27.638343,24.584174,8.270563,470.270656,11.421148,76.004849,5.294055,1
83850,5,28.426502,9.440567,248.208897,27.881713,31.887541,4.988869,392.336768,10.881996,73.486579,4.539589,1
83851,5,26.627586,9.790547,246.842762,27.80976,33.951034,4.0,416.004224,10.356511,71.129919,3.535145,0
83852,5,25.673788,10.048999,240.588726,26.628499,39.649765,3.144956,391.968616,10.923221,70.04513,2.580279,0
83853,5,27.154953,9.901211,224.508781,24.33428,57.216571,3.115284,479.356835,11.894433,71.924465,2.268951,0
83854,10,27.54256,9.791142,200.166736,22.112958,87.826409,2.921241,316.579579,11.762881,65.497641,2.565455,0
83855,10,25.608965,9.608664,178.682765,20.559103,118.122804,3.001243,255.086451,10.714601,52.81718,3.26099,0
83856,10,25.0,9.414861,172.063019,20.477319,130.08477,2.097459,214.753511,9.850114,45.366282,3.759656,0
83857,10,25.000722,9.243928,168.436326,20.760438,137.220174,2.0,177.476947,9.138099,40.436949,4.06535,0
83858,10,25.007346,9.172398,168.596714,21.279383,138.33059,1.773839,161.555985,8.71698,38.655458,4.129831,0
83859,10,25.0,9.188931,169.254215,21.738017,138.146358,1.842897,167.862783,8.390549,36.09574,3.959592,0
83860,10,24.043761,9.257101,168.753437,21.972998,138.940845,2.0,150.522204,8.393324,32.610481,3.194785,0
83918,5,29.77831,10.338048,353.384325,25.344639,0.144144,37.162603,592.46311,21.077017,91.323504,3.739191,1
83919,5,29.741411,10.386162,342.369952,24.739117,0.341796,44.014152,632.107544,19.428957,86.72698,3.51688,1
83920,5,29.381811,10.361065,328.370299,24.757209,0.539466,50.136587,667.301499,18.113882,83.590924,2.92686,1
83921,5,25.881882,10.305206,317.645427,25.21516,0.595537,52.583407,477.92145,16.040549,81.654209,2.765631,1
83922,5,24.046732,10.346135,310.316672,25.724089,0.798655,47.985648,590.054575,15.202033,80.756884,2.971168,1
83923,5,23.349987,10.25009,300.63793,26.318209,1.166681,42.785805,554.426269,14.184758,78.437875,3.599827,1
