HID	Elevation_Mean
1595	156.464210
1596	-129.594027
1597	-139.900401
1598	-309.956162
1599	-330.415438
1600	-288.530151
1601	-2633.413543
1602	-3327.915406
1603	-3314.739284
1604	-2858.836410
1605	-2615.872418
1606	-2104.940458
1607	-1821.503265
1608	-2685.121611
1609	-3270.229681
1610	-3637.845758
1611	-3552.931482
1612	-3527.829182
1613	-3463.175069
1614	-3291.909576
1615	-2987.828727
1616	-2587.760298
1617	-1782.061280
1618	-768.646980
1619	-177.865425
1620	-129.198594
1621	-111.951045
1622	-78.704261
1623	113.695525
1624	25.786600
1625	-52.053522
1626	-56.158247
1627	-22.702090
1628	189.399853
1629	393.261849
1630	367.301190
1631	233.464922
1632	341.493509
1633	144.759680
1634	179.076449
1635	268.202245
1636	183.561950
1637	299.946878
1638	978.377877
1639	1075.370325
1640	269.703570
1641	89.564125
1642	7.986842
1643	-91.486759
1644	-2763.313737
1645	-3762.392241
1646	-3800.337026
1647	-3805.333642
1648	-3808.414863
1649	-3809.652842
1650	-3801.085635
1651	-3787.784282
1652	-3793.987818
1653	-3790.904249
1654	-3768.514980
1655	-3726.407968
1656	-3685.101850
1657	-3668.690866
1658	-3506.578331
1659	-3328.832864
1660	-3221.612128
1661	-2660.841390
1662	-1849.438061
1663	-1549.352526
1664	-1911.665158
1665	-1860.334977
1666	-1018.196713
1667	-1113.577429
1668	-1860.326867
1669	-611.329960
1670	-253.332361
1671	126.731217
1672	793.163884
1673	313.459103
1674	497.251329
1675	474.656938
1676	468.054711
1677	-74.480704
1678	-223.061175
1679	-329.637338
1680	-262.812533
1681	-256.377336
1682	-839.188874
1683	-3175.072137
1684	-3230.431689
1685	-3140.801275
1686	-2582.585227
1687	-2512.533395
1688	-1533.601115
1689	-2375.460394
1690	-3138.745511
1691	-3568.337300
1692	-3596.213495
1693	-3614.944624
1694	-3489.171193
1695	-3421.718179
1696	-3182.783112
1697	-2851.794480
1698	-2244.899908
1699	-1275.143258
1700	-264.435083
1701	-145.561726
1702	-116.445685
1703	-635.031731
1704	-63.462593
1705	142.849434
1706	14.145662
1707	-50.367063
1708	-42.306124
1709	11.291611
1710	148.825593
1711	341.759588
1712	286.676168
1713	251.222002
1714	359.673653
1715	178.629766
1716	213.313159
1717	246.228115
1718	272.301473
1719	569.947409
1720	1054.967304
1721	589.191634
1722	180.895692
1723	28.051080
1724	-14.099937
1725	-1666.081755
1726	-3587.288856
1727	-3746.699784
1728	-3789.343989
1729	-3793.349730
1730	-3798.385670
1731	-3794.069696
1732	-3778.734902
1733	-3782.257065
1734	-3777.998250
1735	-3763.631937
1736	-3732.696162
1737	-3678.044231
1738	-3635.701605
1739	-3580.963571
1740	-3328.347193
1741	-3316.797747
1742	-3058.087473
1743	-2558.056783
1744	-1746.814754
1745	-1802.147434
1746	-1773.070909
1747	-1300.329601
1748	-1111.183955
1749	-1604.956307
1750	-452.862297
1751	-283.492709
1752	52.440881
1753	832.875908
1754	617.097480
1755	671.571270
1756	600.804217
1757	437.687505
1758	255.978039
1759	-30.604836
1760	-348.735372
1761	-297.828552
1762	-215.526690
1763	-289.611321
1764	-1843.597472
1765	-3151.420157
1766	-2998.075573
1767	-2666.259174
1768	-2518.637003
1769	-1875.017101
1770	-1803.375941
1771	-2815.473401
1772	-3234.269054
1773	-3510.350640
1774	-3665.743157
1775	-3591.524012
1776	-3506.205051
1777	-3280.949985
1778	-3056.728227
1779	-2655.185114
1780	-1716.249092
1781	-744.894521
1782	-144.901475
1783	-142.277436
1784	-271.955548
1785	-48.354214
1786	160.750926
1787	188.794431
1788	-49.162531
1789	-27.448533
1790	24.480497
1791	160.355309
1792	252.620850
1793	131.828368
1794	260.370590
1795	323.556527
1796	211.566141
1797	425.069168
1798	338.755706
1799	289.735091
1800	883.681864
1801	1107.941542
1802	353.910249
1803	81.336712
1804	7.815096
1805	-131.821130
1806	-2923.354115
1807	-3687.873226
1808	-3741.269097
1809	-3765.150018
1810	-3782.624019
1811	-3783.290789
1812	-3776.618389
1813	-3746.732699
1814	-3756.110063
1815	-3756.374859
1816	-3726.737369
1817	-3673.980848
1818	-3559.146993
1819	-3591.300375
1820	-3376.522657
1821	-3227.078299
1822	-3245.742899
1823	-2897.996136
1824	-2374.688889
1825	-1800.048475
1826	-1794.152354
1827	-1648.725787
1828	-1212.248812
1829	-867.960493
1830	-677.931194
1831	-304.928799
1832	-146.916854
1833	380.577180
1834	703.388923
1835	517.175459
1836	915.553997
1837	459.482157
1838	477.693712
1839	268.245205
1840	-47.819880
1841	-200.274036
1842	-203.343475
1843	-247.896976
1844	-241.659210
1845	-2590.338129
1846	-3035.547626
1847	-2802.747533
1848	-2444.964716
1849	-2405.164897
1850	-1224.553819
1851	-2202.345632
1852	-2787.293878
1853	-3222.728985
1854	-3517.814718
1855	-3534.921679
1856	-3344.564486
1857	-3494.448373
1858	-3209.144775
1859	-2895.935826
1860	-2195.174531
1861	-1494.199941
1862	-214.624280
1863	-126.571339
1864	-124.117294
1865	-2589.622114
1866	-99.011568
1867	-29.596000
1868	265.866282
1869	21.887674
1870	-41.494446
1871	-9.601133
1872	81.583459
1873	186.717879
1874	152.142788
1875	148.093577
1876	171.244661
1877	319.817680
1878	135.385162
1879	421.884416
1880	239.533552
1881	429.880308
1882	832.881612
1883	758.998838
1884	211.122981
1885	88.196708
1886	-12.153118
1887	-1639.082706
1888	-3542.978410
1889	-3655.845068
1890	-3719.590948
1891	-3748.610905
1892	-3767.211304
1893	-3766.352836
1894	-3741.548130
1895	-3748.142650
1896	-3722.998655
1897	-3722.260016
1898	-3680.806250
1899	-3592.952727
1900	-3466.146693
1901	-3431.432310
1902	-3118.540182
1903	-3219.294268
1904	-3013.787097
1905	-2758.220510
1906	-2129.942214
1907	-1770.229120
1908	-1644.947341
1909	-1326.652178
1910	-500.622184
1911	-453.245757
1912	-302.058516
1913	-367.680389
1914	268.272648
1915	682.245679
1916	903.960278
1917	1006.127768
1918	1191.045923
1919	819.795209
1920	573.008428
1921	110.064674
1922	11.499597
1923	-162.318516
1924	-258.683463
1925	-233.220817
1926	-497.760965
1927	-2880.375348
1928	-2921.221363
1929	-2577.011873
1930	-2349.668848
1931	-1842.264346
1932	-803.176856
1933	-1868.288054
1934	-2624.696680
1935	-2986.087428
1936	-3381.779726
1937	-3409.068845
1938	-3259.847154
1939	-3262.251768
1940	-3105.862384
1941	-2786.354540
1942	-1698.105776
1943	-912.121521
1944	-138.209348
1945	-125.708713
1946	-5605.216037
1947	-1445.543381
1948	-106.059893
1949	-77.671915
1950	402.375465
1951	38.450080
1952	-27.621605
1953	18.438112
1954	89.788150
1955	263.311069
1956	158.860107
1957	266.607740
1958	175.069507
1959	267.720616
1960	173.946328
1961	369.717611
1962	193.413312
1963	633.860227
1964	1245.238682
1965	566.214237
1966	183.953307
1967	30.257086
1968	-40.911305
1969	-2906.956210
1970	-3570.054488
1971	-3624.785768
1972	-3710.903343
1973	-3741.756311
1974	-3739.813893
1975	-3741.601623
1976	-3700.449384
1977	-3713.870526
1978	-3697.984665
1979	-3658.661322
1980	-3613.792397
1981	-3246.990829
1982	-3120.417915
1983	-3197.327111
1984	-2580.914126
1985	-3107.453879
1986	-2894.568496
1987	-2528.576688
1988	-1782.146415
1989	-1547.712361
1990	-1102.765928
1991	-385.605584
1992	-226.486789
1993	-238.479245
1994	-331.062338
1995	-66.618527
1996	577.020868
1997	1318.733472
1998	1223.784331
1999	1459.889863
2000	1251.244040
2001	947.233327
2002	791.099554
2003	88.684872
2004	11.227556
2005	-204.508295
2006	-167.833041
2007	-183.775670
2008	-1488.802392
2009	-2772.788626
2010	-2773.999242
2011	-2112.153351
2012	-2268.972427
2013	-291.148069
2014	-811.801934
2015	-1639.541379
2016	-2272.951108
2017	-2561.426195
2018	-3083.099522
2019	-3329.975264
2020	-3366.693853
2021	-3289.238710
2022	-2952.623007
2023	-2093.039382
2024	-1665.942452
2025	-339.501364
2026	-64.112945
2027	-4857.560154
2028	-657.749022
2029	-48.714350
2030	-70.388337
2031	170.275162
2032	1.126175
2033	-0.441352
2034	42.260799
2035	144.129913
2036	298.554521
2037	273.893546
2038	227.587001
2039	368.775648
2040	286.597642
2041	209.237445
2042	408.489506
2043	319.361249
2044	784.554144
2045	1286.240089
2046	432.847432
2047	122.294468
2048	-10.444924
2049	-1659.226877
2050	-3427.131827
2051	-3523.860278
2052	-3623.104761
2053	-3692.180876
2054	-3717.577971
2055	-3719.685662
2056	-3699.066642
2057	-3696.457515
2058	-3657.150938
2059	-3655.855440
2060	-3578.289674
2061	-3458.716716
2062	-2803.381610
2063	-3188.742236
2064	-2868.105677
2065	-2886.528177
2066	-2947.858491
2067	-2675.108961
2068	-2193.929443
2069	-1804.422117
2070	-1174.788430
2071	-361.822267
2072	-176.570319
2073	-178.790373
2074	-163.344876
2075	-492.191736
2076	52.677826
2077	1117.767381
2078	1612.103356
2079	1517.229804
2080	1522.077406
2081	1189.747929
2082	1052.024741
2083	772.960025
2084	172.931529
2085	111.827875
2086	-150.467512
2087	-210.231416
2088	-196.927089
2089	-2101.163796
2090	-2688.613673
2091	-2193.180524
2092	-2291.914056
2093	-1072.424562
2094	-810.777541
2095	-1368.000575
2096	-1327.069981
2097	-1803.802424
2098	-2338.917796
2099	-2754.296809
2100	-3134.515710
2101	-3371.186572
2102	-3183.600336
2103	-2712.881812
2104	-934.978325
2105	-1362.069188
2106	-107.307143
2107	-94.176364
2108	-6136.139797
2109	-3668.819883
2110	-134.312006
2111	-103.099426
2112	-60.145498
2113	215.401859
2114	10.310516
2115	31.301870
2116	87.368044
2117	263.310891
2118	370.521247
2119	633.561970
2120	190.895337
2121	341.492842
2122	280.272080
2123	413.084006
2124	442.249632
2125	644.266786
2126	1101.753125
2127	961.383151
2128	320.183504
2129	46.707106
2130	-55.332267
2131	-2847.869501
2132	-3400.880565
2133	-3512.564431
2134	-3649.825939
2135	-3676.773863
2136	-3688.140042
2137	-3693.517002
2138	-3647.499019
2139	-3649.623604
2140	-3607.687796
2141	-3559.781749
2142	-3500.294237
2143	-2982.084374
2144	-3097.055629
2145	-2992.613976
2146	-2729.209409
2147	-2803.882936
2148	-2541.269892
2149	-2076.580878
2150	-1522.550082
2151	-1116.066002
2152	-275.558635
2153	-75.157078
2154	-106.001173
2155	-94.457312
2156	-409.165421
2157	166.030036
2158	285.968796
2159	1704.529348
2160	1747.048202
2161	1686.025459
2162	1487.440582
2163	1264.531457
2164	1128.562273
2165	567.315125
2166	393.195904
2167	-96.450005
2168	-287.419780
2169	-267.336415
2170	-322.464964
2171	-2304.860300
2172	-2558.211595
2173	-2249.283528
2174	-1565.240909
2175	-1022.197303
2176	-1817.009844
2177	-1997.601324
2178	-1698.113852
2179	-1638.010174
2180	-2012.735817
2181	-2829.089014
2182	-2792.486287
2183	-3190.955178
2184	-2788.847058
2185	-1420.901952
2186	-1553.807589
2187	-584.603206
2188	-26.849700
2189	-4895.620269
2190	-6267.937747
2191	-2262.815118
2192	-76.639989
2193	-143.523597
2194	-104.957577
2195	244.697405
2196	37.991252
2197	103.361618
2198	190.039843
2199	421.934312
2200	585.424895
2201	899.665271
2202	262.510755
2203	315.619375
2204	166.655393
2205	631.810844
2206	644.419997
2207	853.695870
2208	1327.698404
2209	791.162479
2210	284.625905
2211	-12.990413
2212	-981.606268
2213	-3298.861284
2214	-3345.212390
2215	-3528.152302
2216	-3607.146908
2217	-3654.824445
2218	-3654.718594
2219	-3624.680981
2220	-3617.645319
2221	-3590.014510
2222	-3559.001437
2223	-3358.618681
2224	-3225.856709
2225	-2729.763814
2226	-2873.349344
2227	-2648.193396
2228	-2584.553195
2229	-2485.479651
2230	-1923.295199
2231	-875.652799
2232	-747.296534
2233	-282.691830
2234	-78.346451
2235	282.120576
2236	163.373697
2237	-205.363584
2238	6.766672
2239	452.507707
2240	994.952482
2241	1915.075466
2242	1815.315138
2243	1748.084546
2244	1541.041786
2245	1318.558242
2246	1160.865616
2247	431.125086
2248	25.415516
2249	-41.623351
2250	-101.345641
2251	-283.204559
2252	-834.453964
2253	-2415.975957
2254	-1819.861811
2255	-2065.237988
2256	-1081.022421
2257	-1604.766068
2258	-1987.925671
2259	-1821.976134
2260	-1593.608645
2261	-1621.366105
2262	-1949.528733
2263	-2518.058252
2264	-3301.927549
2265	-3239.203608
2266	-2409.669031
2267	-608.167540
2268	-1355.587195
2269	-134.455121
2270	-4757.421111
2271	-5646.387018
2272	-1305.011748
2273	-150.321960
2274	-99.156179
2275	-64.840726
2276	149.321336
2277	190.819655
2278	143.389269
2279	266.351849
2280	518.928914
2281	1417.040963
2282	797.009183
2283	300.234777
2284	364.685358
2285	273.792047
2286	279.846886
2287	705.930540
2288	911.562279
2289	1349.848012
2290	971.969052
2291	190.949839
2292	-48.715170
2293	-2428.814232
2294	-3174.444083
2295	-3361.160329
2296	-3466.321038
2297	-3563.517609
2298	-3566.684792
2299	-3582.051237
2300	-3563.949683
2301	-3529.698722
2302	-3501.750821
2303	-3293.861623
2304	-3105.713863
2305	-2661.498609
2306	-2567.534448
2307	-2520.764841
2308	-2339.968006
2309	-2209.565348
2310	-2051.532709
2311	-633.262573
2312	-407.139859
2313	-286.570588
2314	-131.530604
2315	510.774714
2316	675.399465
2317	269.143381
2318	35.946711
2319	307.489245
2320	651.187305
2321	1668.830832
2322	1964.632636
2323	1935.061899
2324	1801.428834
2325	1617.126859
2326	1329.773912
2327	1190.345439
2328	334.099864
2329	332.056084
2330	137.546665
2331	-181.936061
2332	-210.075905
2333	-1295.049132
2334	-2083.982576
2335	-1585.025470
2336	-956.024263
2337	-1223.922178
2338	-1748.122776
2339	-1969.993096
2340	-1798.788546
2341	-1614.383622
2342	-1660.781715
2343	-1884.288142
2344	-2315.508686
2345	-3252.361123
2346	-2383.009135
2347	-795.985405
2348	-1113.724642
2349	-654.786217
2350	-93.633941
2351	-4688.785386
2352	-5113.652322
2353	-4618.789689
2354	-702.731982
2355	-85.660722
2356	-116.599328
2357	-9.196651
2358	154.049225
2359	245.201759
2360	82.555858
2361	530.478998
2362	1113.618131
2363	1077.201864
2364	833.232872
2365	245.917713
2366	220.144495
2367	448.894949
2368	190.695175
2369	587.238881
2370	974.799675
2371	1313.755564
2372	853.128299
2373	6.994576
2374	-476.341220
2375	-2987.160574
2376	-3123.074389
2377	-3336.173003
2378	-3442.536464
2379	-3518.438242
2380	-3481.557691
2381	-3525.362559
2382	-3503.435788
2383	-3467.462864
2384	-3330.862181
2385	-2867.864683
2386	-2928.747922
2387	-2582.230222
2388	-2196.095695
2389	-1931.437643
2390	-1850.969977
2391	-1565.181025
2392	-691.689496
2393	-328.231263
2394	-265.821757
2395	-0.120249
2396	810.378988
2397	1115.782046
2398	794.588917
2399	-171.404618
2400	467.947984
2401	510.085108
2402	1417.976301
2403	1982.281868
2404	2043.242226
2405	2008.126705
2406	1838.560494
2407	1599.614099
2408	1545.955314
2409	1285.875362
2410	544.811274
2411	723.987457
2412	-38.918553
2413	-153.401857
2414	-261.823242
2415	-1406.026688
2416	-1547.312293
2417	-1232.144668
2418	-1172.240461
2419	-1655.142449
2420	-1902.824254
2421	-2015.761183
2422	-1838.713275
2423	-1548.403168
2424	-1388.569056
2425	-1658.812819
2426	-2718.124453
2427	-2704.392830
2428	-1536.514292
2429	-337.275079
2430	-1140.149199
2431	-197.122173
2432	-4577.668048
2433	-4622.182877
2434	-5364.762668
2435	-3627.551351
2436	-520.833105
2437	-133.387821
2438	-207.650987
2439	-157.351468
2440	475.771450
2441	583.630464
2442	363.669280
2443	1042.544430
2444	1357.154546
2445	889.872759
2446	1014.362149
2447	221.990166
2448	159.019154
2449	310.210009
2450	246.318450
2451	659.891182
2452	964.941902
2453	1340.306747
2454	534.048501
2455	-37.428769
2456	-1959.949118
2457	-2876.440908
2458	-3128.129015
2459	-3271.228051
2460	-3402.795200
2461	-3379.949181
2462	-3466.733721
2463	-3411.249608
2464	-3357.607864
2465	-3209.574733
2466	-2901.972858
2467	-2502.336675
2468	-2585.811504
2469	-2266.620265
2470	-1631.526992
2471	-1346.640380
2472	-1039.623445
2473	-823.081604
2474	-507.624500
2475	-261.098750
2476	2.238602
2477	519.278852
2478	1260.978927
2479	844.193822
2480	315.630847
2481	283.307075
2482	683.951277
2483	1082.892750
2484	1820.813107
2485	2139.663185
2486	2134.179966
2487	2017.465091
2488	1846.242644
2489	1718.771652
2490	1727.052923
2491	1326.107796
2492	1001.183854
2493	661.917151
2494	203.438653
2495	-220.536557
2496	-292.891311
2497	-1418.801366
2498	-1200.140392
2499	-1034.044856
2500	-1267.635339
2501	-1722.201351
2502	-1853.863315
2503	-1953.245798
2504	-1646.655962
2505	-1454.708271
2506	-1070.257394
2507	-2145.793040
2508	-2646.746905
2509	-1837.748302
2510	-265.093225
2511	-706.491283
2512	-760.790858
2513	-4364.865420
2514	-4721.518284
2515	-5629.479304
2516	-3040.809063
2517	-641.973343
2518	-190.667311
2519	-225.757387
2520	-168.865354
2521	675.842759
2522	144.212303
2523	862.877866
2524	1223.054973
2525	937.808222
2526	1266.434757
2527	809.660428
2528	178.274203
2529	224.561594
2530	259.189114
2531	248.964938
2532	653.600008
2533	1076.229184
2534	1542.526378
2535	97.024700
2536	-378.379498
2537	-2683.218651
2538	-2796.079726
2539	-3043.321939
2540	-3169.327094
2541	-3310.496478
2542	-3332.157951
2543	-3470.225288
2544	-3227.083580
2545	-2870.442610
2546	-2803.437624
2547	-2235.306176
2548	-1916.438533
2549	-2244.687570
2550	-1661.127718
2551	-898.628928
2552	-676.310743
2553	-612.989945
2554	-499.699456
2555	-366.927051
2556	79.038662
2557	591.896367
2558	979.512484
2559	1147.044680
2560	424.925557
2561	-171.031745
2562	759.225486
2563	1163.511682
2564	1636.972294
2565	2076.808928
2566	2203.716553
2567	2160.200938
2568	2031.275792
2569	1894.539518
2570	1884.616447
2571	1974.023556
2572	1457.495038
2573	1491.518660
2574	868.209844
2575	-64.855866
2576	-250.179283
2577	-304.066817
2578	-1590.453377
2579	-1260.844315
2580	-1343.705450
2581	-1449.098372
2582	-1769.879009
2583	-1836.040305
2584	-1758.549486
2585	-1462.110992
2586	-948.606960
2587	-1324.140266
2588	-1938.057687
2589	-1550.562186
2590	-380.100960
2591	-212.406138
2592	-1022.013379
2593	-189.752936
2594	-4588.168947
2595	-4629.886966
2596	-4784.297941
2597	-5655.394427
2598	-2739.937939
2599	-641.219998
2600	-60.266392
2601	-177.413616
2602	-94.997970
2603	440.174526
2604	183.214110
2605	739.861190
2606	1015.416206
2607	246.295605
2608	1851.892992
2609	731.680300
2610	128.933761
2611	405.696818
2612	143.565786
2613	277.658926
2614	788.655004
2615	1275.419087
2616	800.980672
2617	-27.909382
2618	-1711.103889
2619	-2493.878459
2620	-2765.912801
2621	-2887.343411
2622	-3159.262078
2623	-3180.185224
2624	-3374.004491
2625	-3066.974059
2626	-2594.398545
2627	-2577.002782
2628	-1882.682980
2629	-1119.396637
2630	-1321.261457
2631	-1572.704587
2632	-754.021374
2633	-565.024746
2634	-558.784581
2635	-414.151612
2636	-262.949072
2637	-253.816376
2638	430.908995
2639	1154.662194
2640	1097.334635
2641	411.667826
2642	-156.697273
2643	908.419637
2644	1240.061308
2645	1595.054639
2646	1947.897001
2647	2225.720540
2648	2267.870929
2649	2183.406838
2650	2055.726793
2651	1997.283357
2652	2051.145119
2653	2003.235380
2654	1777.321709
2655	1633.940187
2656	431.190211
2657	-53.901301
2658	-260.274046
2659	-694.827076
2660	-1627.450497
2661	-1363.360325
2662	-1129.602202
2663	-1514.869704
2664	-1726.878820
2665	-1831.257490
2666	-1544.587949
2667	-1349.667518
2668	-830.658906
2669	-2153.038549
2670	-1394.421416
2671	-887.351684
2672	-115.587676
2673	-306.243151
2674	-886.319724
2675	-4692.352892
2676	-4669.030903
2677	-4708.446853
2678	-4823.733616
2679	-5400.513888
2680	-2728.812306
2681	-480.370069
2682	-33.305731
2683	80.286290
2684	-96.549924
2685	30.673909
2686	192.964725
2687	202.950524
2688	341.280726
2689	371.074788
2690	1261.227566
